source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,ruwe,sep_arcmin
604893921135571712,132.94741260394218,11.612152967783302,15.832089,1.0646954,0.8661592013053697,-3.709353463367412,-3.7320577470447303,1.016582,14.224758710050228
604894196013523584,132.79818781785212,11.513872079909685,13.391685,0.8680649,1.1881932825636883,0.2463565744811137,-1.0448072360262528,0.98847604,18.23785353248742
604894573970640256,132.81493991674296,11.546661018212335,19.54869,2.030981,0.7151144604490373,-8.035561699354654,-0.6163455709260725,0.96317613,16.21311777415204
604895089366706304,132.84976910451695,11.580653764401506,13.862155,0.8866339,1.1392711511157656,-10.926635324562387,-2.9569290212141075,1.0310417,14.237345047636524
604895192445920512,132.84352120500907,11.59989384952536,19.912249,1.8302441,0.6800593989383182,-6.721832931541423,0.2619604854197144,1.0035206,13.05380154537593
604895325589136896,132.7637505120649,11.553332862959502,17.323992,1.6538792,1.043222691764934,-10.3167010775407,-2.996303457479316,1.0245112,16.20664964908877
604895325589138944,132.75543541904142,11.563845919869847,18.860983,1.020216,0.15333169816537678,-1.647369799026173,0.3634646027753606,0.9654629,15.7121811329833
604895634827103232,132.75704056961905,11.57882967746401,20.651987,1.542902,1.6015729212702516,1.242508383604539,-4.881448231204162,1.0748825,14.820232515048321
604896498115959296,132.92578107805087,11.602282789151133,17.50314,1.7818031,1.2574703576342998,-11.029830286362273,-3.2107664483095304,1.0423925,14.162187368677477
604896631259716352,132.88477681696747,11.606134986650712,19.612377,2.5959053,3.7535406151986686,13.732754563331854,-49.39855159427322,1.0689571,13.112939674585288
604896871778902016,132.94079696980393,11.618333982281143,20.868279,1.559761,,,,,13.709042814501963
604897077940873088,132.94593935149544,11.642974259483431,19.562729,2.3897362,0.651804070010157,-10.230149834074815,-3.100347046884602,0.9969611,12.614626487198171
604898108727981056,132.90278198423567,11.672081168198876,19.902771,2.322466,2.36941799682848,-10.842411618906986,-3.653964029013926,1.069978,9.806647388172228
604898314886418304,132.85431949854402,11.68825469500016,19.411839,1.211813,0.5170285485584031,-2.8414643581711267,-2.8262729550873176,0.99485546,7.89682181360598
604898452325375616,132.87663806356906,11.695411785949858,17.80925,2.1713028,0.202295206632371,-10.618691353549048,-2.910954123718046,1.9523518,7.8841524545115425
604898452326741376,132.8801287420566,11.696016978317365,21.145666,0.81262016,,,,,7.932126980803369
604898456621037824,132.88568386026867,11.701443190214748,14.370695,0.9778242,1.1597529619130709,-10.798212263980254,-3.02303429448403,0.9688384,7.780062537109239
604899036441340288,133.0701109613426,11.631146269917155,21.008308,0.5076027,,,,,18.201760416180587
604899349975792896,133.08388406767145,11.629634140412373,17.550282,1.2065754,0.6962176649428428,-0.5532491259286152,-0.8149527859760811,1.0392697,18.902159195819706
604900273393279488,133.07148987369598,11.675547567858755,20.875692,1.4903946,,,,,16.774616624698965
604901342840598912,133.1931735020144,11.698575185194807,21.532633,1.0187931,,,,,22.75864115951187
604901823875341056,133.10983628434533,11.691020965269104,12.249378,1.1126966,1.213697106322298,-10.916731808346668,-2.8995393163338012,1.0233468,18.352564938050577
604902201832463744,133.08489438066124,11.726167668095373,17.507017,1.770338,1.329692916320035,-5.494151839361548,-3.323741086103668,0.98041993,16.203332521874948
604903095185683456,133.013682550882,11.674821392480226,18.284513,1.7390957,0.7844987504809081,3.39923830141802,-4.849250948570507,1.0416323,13.975659881008644
604903297050017536,132.96073244369944,11.687496609917996,21.01577,1.5758362,,,,,11.120659856528471
604904533998990592,132.9322467692491,11.754114740587678,12.958711,0.7166929,1.1480116098473825,-11.144033678858182,-2.9973951704404325,1.0165664,7.333502902876131
604904572654435456,132.97489117078567,11.724246443279823,15.931609,1.2345314,1.1488719732576453,-11.002730841727448,-2.5817657122853404,0.9094052,10.406168092012805
604904847531362688,132.95313626086642,11.752055815374701,17.006638,,2.3278546008161953,-18.97793498154533,-8.533845053059624,1.2112371,8.466794055508405
604904916250996224,132.9463286733156,11.759710451702302,20.74141,0.6598511,,,,,7.904090682898801
604905534727086336,133.05590423274012,11.767011728804635,13.319092,0.648366,1.1655713612446685,-10.876591561405313,-3.1932417185873505,1.0194443,13.885701005692253
604906290641337472,133.0179912322535,11.774929472768404,19.338783,2.5958576,1.6287679273179427,-11.284967443531482,-3.533529424638809,0.9836629,11.608708097255304
604906565519373696,132.99367064637423,11.79995646164465,21.282593,1.6197014,,,,,9.956881065241989
604906771677660544,133.0701137302507,11.808667250380841,14.231096,1.1509209,1.1024982258091767,-10.895704180951206,-2.9860036466140905,1.0074667,14.403429599430632
